id,name,email,phone,company,city,state,zip,years_experience,transactions_last_year,priority_tier,cream_fit_score,source,scraped_at
CREAM-20260706-00909,Shirley Watson,shirley_watson@outlook.com,(214) 979-8261,eXp Realty,Clearwater,FL,33422,22,47,C,68,NAR Directory,2026-07-06T01:54:11Z
CREAM-20260706-00910,Tyler Mendoza,tyler.mendoza@exprealty.com,(214) 779-4948,eXp Realty,Yuma,AZ,85472,4,25,C,71,Referral Network,2026-07-06T09:45:52Z
CREAM-20260706-00911,Edward Diaz,edwardd@aol.com,(972) 714-8813,Berkshire Hathaway,Gainesville,FL,32144,5,10,C,95,Realtor.com,2026-07-06T17:08:49Z
CREAM-20260706-00912,Helen Thomas,helen.thomas@briggsfreemansothebys.com,(334) 682-7074,Briggs Freeman Sotheby's,Mesquite,TX,77877,5,8,C,82,Facebook,2026-07-06T03:04:24Z
CREAM-20260706-00913,Dennis Gray,dennisgray@hotmail.com,(916) 537-3293,Berkshire Hathaway,Pueblo,CO,80857,21,71,C,69,NAR Directory,2026-07-06T23:31:24Z
CREAM-20260706-00914,Janet Rivera,janetrivera@outlook.com,(713) 443-1622,Berkshire Hathaway,Yuma,AZ,85584,10,64,C,99,LinkedIn,2026-07-06T20:06:05Z
CREAM-20260706-00915,Charles Roberts,croberts@nestseekers.com,(704) 887-9621,Nest Seekers,Troy,NY,12551,1,11,C,73,MLS Database,2026-07-06T03:09:25Z
CREAM-20260706-00916,Jack Flores,jackflores@outlook.com,(334) 613-5014,eXp Realty,Pueblo,CO,80376,4,23,C,86,Trade Show,2026-07-06T09:33:50Z
CREAM-20260706-00917,Kathleen Morgan,kmorgan@gmail.com,(916) 982-9638,Keller Williams Realty,Modesto,CA,95926,1,9,C,81,Realtor.com,2026-07-06T07:16:28Z
CREAM-20260706-00918,Eric Reyes,eric_reyes@gmail.com,(713) 798-2591,eXp Realty,Avondale,AZ,86724,4,25,C,92,LinkedIn,2026-07-06T16:12:09Z
CREAM-20260706-00919,Aaron Bennett,aaron.bennett@compass.com,(310) 457-3162,Compass,Westminster,CO,81260,5,17,C,61,Facebook,2026-07-06T14:30:36Z
CREAM-20260706-00920,Jacob Harris,jacob.harris@icloud.com,(310) 372-8529,RE/MAX,Pasadena,TX,75739,4,11,C,90,LinkedIn,2026-07-06T10:51:32Z
CREAM-20260706-00921,Christopher Smith,csmith@coldwellbanker.com,(212) 717-7862,Coldwell Banker,Wilmington,NC,28336,24,60,C,73,Referral Network,2026-07-06T06:27:55Z
CREAM-20260706-00922,Debra Rivera,debrarivera@icloud.com,(916) 345-8904,eXp Realty,Mesquite,TX,78135,5,15,C,99,LinkedIn,2026-07-06T15:12:48Z
CREAM-20260706-00923,Justin Watson,justin_watson@me.com,(234) 949-7188,RE/MAX,Yuma,AZ,86688,15,51,C,93,NAR Directory,2026-07-06T06:48:18Z
CREAM-20260706-00924,Joseph Brooks,joseph.brooks@compass.com,(214) 509-6389,Compass,West Palm Beach,FL,33223,0,0,C,63,LinkedIn,2026-07-06T02:03:23Z
CREAM-20260706-00925,Paul Carter,paulc@icloud.com,(512) 597-6821,Coldwell Banker,High Point,NC,27733,19,68,C,71,Realtor.com,2026-07-06T10:59:43Z
CREAM-20260706-00926,Edward Ortiz,edwardortiz@hotmail.com,(305) 934-6999,Keller Williams,Wilmington,NC,27835,0,2,C,98,NAR Directory,2026-07-06T23:07:40Z
CREAM-20260706-00927,Janet Brown,jbrown@outlook.com,(513) 728-2684,Coldwell Banker,Lorain,OH,44815,20,69,C,82,Referral Network,2026-07-06T04:23:29Z
CREAM-20260706-00928,Mary Carter,mary.carter@hotmail.com,(646) 292-3173,RE/MAX,Lorain,OH,44720,8,18,C,86,MLS Database,2026-07-06T20:56:57Z
CREAM-20260706-00929,John Stewart,john.stewart@outlook.com,(614) 222-1412,Sotheby's International,Huntington Beach,CA,92195,1,4,C,69,LinkedIn,2026-07-06T12:14:18Z
CREAM-20260706-00930,Nancy Miller,nancymiller@me.com,(234) 639-3282,Berkshire Hathaway,Pasadena,TX,77579,9,18,C,67,Trade Show,2026-07-06T21:23:30Z
CREAM-20260706-00931,Jason Robinson,jasonr@outlook.com,(714) 568-8209,Brown Harris Stevens,White Plains,NY,12490,11,29,C,99,MLS Database,2026-07-06T21:08:18Z
CREAM-20260706-00932,Carol Gray,cgray@outlook.com,(513) 924-2315,Berkshire Hathaway,Canton,OH,43410,5,22,C,78,LinkedIn,2026-07-06T00:06:33Z
CREAM-20260706-00933,Sharon Flores,sharonflores@yahoo.com,(805) 663-7115,Coldwell Banker,Palm Bay,FL,33322,4,8,C,62,Referral Network,2026-07-06T17:39:28Z
CREAM-20260706-00934,Shirley Gutierrez,shirley.gutierrez@yahoo.com,(469) 997-9040,Coldwell Banker,Centennial,CO,81999,22,75,C,81,Cold Outreach,2026-07-06T18:17:32Z
CREAM-20260706-00935,Donald Peterson,dpeterson@hotmail.com,(718) 934-5555,RE/MAX,Pasadena,TX,77358,6,27,C,90,Brokerage Listings,2026-07-06T02:23:16Z
CREAM-20260706-00936,Michelle Jackson,michelle_jackson@outlook.com,(256) 804-2406,Keller Williams Realty,West Palm Beach,FL,32332,8,38,C,74,Brokerage Listings,2026-07-06T13:16:17Z
CREAM-20260706-00937,Ruth Gutierrez,ruth.gutierrez@me.com,(512) 371-3322,RE/MAX,Pasadena,TX,78875,0,2,C,89,NAR Directory,2026-07-06T16:47:31Z
CREAM-20260706-00938,Pamela Russell,pamelar@coldwellbanker.com,(305) 582-8909,Coldwell Banker,McKinney,TX,77629,4,11,C,98,Trade Show,2026-07-06T12:20:36Z
CREAM-20260706-00939,Catherine Wright,catherine_wright@gmail.com,(404) 978-6823,Corcoran Group,Mount Vernon,NY,12526,24,29,C,93,NAR Directory,2026-07-06T02:51:12Z
CREAM-20260706-00940,Shirley Turner,shirley_turner@outlook.com,(214) 889-7416,Huntington Real Estate,Lorain,OH,44492,3,22,C,61,Trade Show,2026-07-06T19:34:25Z
CREAM-20260706-00941,Donna Rogers,drogers@yahoo.com,(916) 923-8068,RE/MAX,Moreno Valley,CA,90388,7,39,C,72,Brokerage Listings,2026-07-06T22:02:45Z
CREAM-20260706-00942,Katherine Reed,katherine.reed@exprealty.com,(919) 599-1275,eXp Realty,Modesto,CA,91400,24,40,C,89,MLS Database,2026-07-06T18:59:08Z
CREAM-20260706-00943,Jack Patel,jack_patel@yahoo.com,(786) 515-7363,Berkshire Hathaway,Palm Bay,FL,32415,20,31,C,63,MLS Database,2026-07-06T10:34:39Z
CREAM-20260706-00944,Kenneth Rogers,krogers@gmail.com,(614) 871-4347,HomeSmart,Avondale,AZ,85219,1,7,C,98,Brokerage Listings,2026-07-06T19:34:16Z
CREAM-20260706-00945,James Morales,jamesm@hotmail.com,(646) 727-4455,Compass,Boulder,CO,81333,12,73,C,68,Cold Outreach,2026-07-06T19:35:43Z
CREAM-20260706-00946,Margaret Myers,mmyers@kellerwilliamsrealty.com,(234) 228-9233,Keller Williams Realty,Coral Springs,FL,32327,15,66,C,70,Trade Show,2026-07-06T10:21:25Z
CREAM-20260706-00947,Patricia Jenkins,patricia.jenkins@yahoo.com,(303) 422-4715,Pacific Sotheby's,Moreno Valley,CA,92920,20,63,C,87,Realtor.com,2026-07-06T19:46:50Z
CREAM-20260706-00948,Jonathan Ruiz,jonathan_ruiz@outlook.com,(415) 992-9426,RE/MAX,West Palm Beach,FL,34630,1,8,C,82,Brokerage Listings,2026-07-06T12:26:14Z
CREAM-20260706-00949,Jacob Hughes,jhughes@hotmail.com,(713) 355-1393,Keller Williams,Troy,NY,11386,18,77,C,68,Facebook,2026-07-06T19:30:44Z
CREAM-20260706-00950,Kenneth Ramirez,kennethramirez@yahoo.com,(334) 280-8127,Compass,Wilmington,NC,28471,20,58,C,83,Trade Show,2026-07-06T08:55:54Z
CREAM-20260706-00951,Betty Wright,bwright@outlook.com,(234) 912-6363,RE/MAX,Boulder,CO,81391,25,58,C,61,Realtor.com,2026-07-06T21:47:44Z
CREAM-20260706-00952,Michael Sanchez,michael.sanchez@aol.com,(512) 949-1327,eXp Realty,Pasadena,TX,78487,5,24,C,97,Brokerage Listings,2026-07-06T14:50:44Z
CREAM-20260706-00953,Anthony Brown,anthonyb@aol.com,(704) 820-7932,eXp Realty,Wilmington,NC,27523,12,58,C,99,LinkedIn,2026-07-06T05:33:47Z
CREAM-20260706-00954,Sandra Flores,sflores@compass.com,(212) 324-7830,Compass,Moreno Valley,CA,91534,2,12,C,88,Website Lead,2026-07-06T21:10:57Z
CREAM-20260706-00955,Joseph Lee,joseph.lee@hotmail.com,(303) 363-3409,eXp Realty,Yuma,AZ,86692,21,42,C,99,Brokerage Listings,2026-07-06T18:02:06Z
CREAM-20260706-00956,Gregory Jenkins,gregoryj@outlook.com,(929) 594-3711,Sotheby's International,Moreno Valley,CA,96259,8,40,C,64,Brokerage Listings,2026-07-06T01:20:52Z
CREAM-20260706-00957,Eric Hughes,erichughes@yahoo.com,(303) 266-4467,Briggs Freeman Sotheby's,McKinney,TX,78385,3,10,C,81,Trade Show,2026-07-06T22:58:17Z
CREAM-20260706-00958,Catherine Jones,cjones@century21.com,(469) 268-3894,Century 21,West Palm Beach,FL,34841,2,9,C,74,NAR Directory,2026-07-06T11:10:05Z
CREAM-20260706-00959,Benjamin Powell,benjaminp@hotmail.com,(718) 619-3317,Coldwell Banker,Youngstown,OH,45783,16,78,C,69,Website Lead,2026-07-06T15:49:04Z
CREAM-20260706-00960,Deborah Brooks,deborahb@russelllyonsothebys.com,(704) 343-8808,Russell Lyon Sotheby's,Yuma,AZ,86915,16,41,C,76,Realtor.com,2026-07-06T20:26:27Z
CREAM-20260706-00961,Janet Collins,jcollins@douglaselliman.com,(256) 520-5372,Douglas Elliman,Clearwater,FL,33226,3,10,C,82,Facebook,2026-07-06T04:53:27Z
CREAM-20260706-00962,Justin Brooks,justinb@coldwellbanker.com,(714) 277-1354,Coldwell Banker,Huntington Beach,CA,93103,5,11,C,61,LinkedIn,2026-07-06T09:48:19Z
CREAM-20260706-00963,Kimberly Campbell,kimberlyc@gmail.com,(305) 615-6053,RE/MAX,Boulder,CO,80895,0,3,C,87,Realtor.com,2026-07-06T07:32:19Z
CREAM-20260706-00964,Angela Gutierrez,angelagutierrez@outlook.com,(713) 415-1768,Douglas Elliman,Palm Bay,FL,32968,15,37,C,77,Website Lead,2026-07-06T04:58:53Z
CREAM-20260706-00965,Angela Lopez,angela.lopez@kellerwilliams.com,(305) 900-3947,Keller Williams,Mesquite,TX,79966,24,42,C,94,Brokerage Listings,2026-07-06T06:31:55Z
CREAM-20260706-00966,Michelle Williams,michelle.williams@longrealty.com,(234) 255-7725,Long Realty,Peoria,AZ,86955,0,2,C,83,Brokerage Listings,2026-07-06T06:13:54Z
CREAM-20260706-00967,Jessica Sanchez,jessicas@yahoo.com,(929) 586-6136,RE/MAX,Brownsville,TX,76195,20,36,C,80,Brokerage Listings,2026-07-06T16:26:55Z
CREAM-20260706-00968,Frank Gray,frank_gray@aol.com,(704) 239-8688,Compass,Modesto,CA,95481,7,21,C,89,Website Lead,2026-07-06T18:27:15Z
CREAM-20260706-00969,Ryan Sanchez,ryans@allentate.com,(929) 593-3662,Allen Tate,Greenville,NC,27311,17,61,C,87,Trade Show,2026-07-06T07:25:34Z
CREAM-20260706-00970,Rebecca Wilson,rwilson@yahoo.com,(704) 546-6001,LIV Sotheby's,Boulder,CO,80387,2,4,C,63,Trade Show,2026-07-06T02:13:09Z
CREAM-20260706-00971,Carol Kelly,carolkelly@me.com,(513) 799-4831,HER Realtors,Hamilton,OH,45945,15,61,C,88,Realtor.com,2026-07-06T14:43:25Z
CREAM-20260706-00972,Anna Carter,anna.carter@corcorangroup.com,(972) 396-5186,Corcoran Group,Schenectady,NY,14175,6,22,C,60,MLS Database,2026-07-06T23:31:39Z
CREAM-20260706-00973,Maria Myers,mmyers@alliebethallman.com,(916) 786-7283,Allie Beth Allman,Pasadena,TX,78780,7,35,C,71,MLS Database,2026-07-06T22:20:53Z
CREAM-20260706-00974,Patricia Thompson,pthompson@howardhanna.com,(469) 852-6581,Howard Hanna,Greenville,NC,27738,14,73,C,76,Cold Outreach,2026-07-06T16:01:06Z
CREAM-20260706-00975,Raymond Green,raymondgreen@outlook.com,(919) 367-4727,Douglas Elliman,Clearwater,FL,34555,5,9,C,85,NAR Directory,2026-07-06T13:09:25Z
CREAM-20260706-00976,Eric Allen,eric.allen@icloud.com,(786) 728-7244,Sotheby's International,Mount Vernon,NY,14694,3,17,C,69,Trade Show,2026-07-06T09:37:42Z
CREAM-20260706-00977,Margaret Ramos,mramos@compass.com,(513) 870-1821,Compass,Greenville,NC,27479,22,29,C,75,MLS Database,2026-07-06T16:41:43Z
CREAM-20260706-00978,Charles Ramos,charlesr@gmail.com,(916) 697-1929,Century 21,Palm Bay,FL,32384,3,25,C,75,Brokerage Listings,2026-07-06T12:17:32Z
CREAM-20260706-00979,Jessica Ortiz,jessica_ortiz@aol.com,(512) 887-6379,Coldwell Banker,Gainesville,FL,33607,18,27,C,82,Website Lead,2026-07-06T16:11:54Z
CREAM-20260706-00980,Matthew Martin,matthewm@me.com,(720) 788-7492,Douglas Elliman,Hempstead,NY,10415,13,74,C,70,Facebook,2026-07-06T19:47:42Z
CREAM-20260706-00981,James Evans,james.evans@yahoo.com,(513) 517-5859,Sotheby's International,Troy,NY,13659,17,78,C,68,Referral Network,2026-07-06T10:34:39Z
CREAM-20260706-00982,Stephanie Morris,stephanie.morris@outlook.com,(805) 856-8977,Coldwell Banker,Centennial,CO,80263,7,25,C,84,Brokerage Listings,2026-07-06T15:44:46Z
CREAM-20260706-00983,Emily Cooper,emilyc@berkshirehathaway.com,(646) 607-9075,Berkshire Hathaway,Coral Springs,FL,33177,1,10,C,66,Website Lead,2026-07-06T02:12:08Z
CREAM-20260706-00984,Anna Cooper,acooper@coldwellbanker.com,(614) 614-1010,Coldwell Banker,Wilmington,NC,28173,8,29,C,73,Trade Show,2026-07-06T01:49:58Z
CREAM-20260706-00985,Karen Perry,kperry@me.com,(512) 696-3062,Cutler Real Estate,Canton,OH,43557,13,46,C,79,NAR Directory,2026-07-06T17:14:51Z
CREAM-20260706-00986,Cynthia Martinez,cynthia_martinez@gmail.com,(720) 410-6236,Compass,White Plains,NY,13807,4,16,C,74,Cold Outreach,2026-07-06T16:19:03Z
CREAM-20260706-00987,Joshua Rogers,joshua.rogers@me.com,(305) 829-1831,Compass,Coral Springs,FL,32833,3,10,C,97,Trade Show,2026-07-06T14:08:39Z
CREAM-20260706-00988,Edward Ross,edwardr@hotmail.com,(646) 927-3081,Corcoran Group,Utica,NY,14716,12,32,C,92,Brokerage Listings,2026-07-06T17:04:09Z
CREAM-20260706-00989,Jacob Wood,jacobwood@me.com,(718) 372-2251,Pacific Sotheby's,Irvine,CA,96428,0,4,C,96,Website Lead,2026-07-06T06:39:21Z
CREAM-20260706-00990,James Rivera,jrivera@gmail.com,(704) 797-9902,eXp Realty,Huntington Beach,CA,96466,15,72,C,97,Brokerage Listings,2026-07-06T03:31:47Z
CREAM-20260706-00991,Anthony Russell,anthonyrussell@icloud.com,(407) 263-9876,Douglas Elliman,Hempstead,NY,11700,6,37,C,100,Facebook,2026-07-06T13:43:48Z
CREAM-20260706-00992,Michael Edwards,medwards@kellerwilliams.com,(714) 402-8488,Keller Williams,Pueblo,CO,81901,0,5,C,69,Facebook,2026-07-06T01:10:42Z
CREAM-20260706-00993,Kathleen Allen,kathleen.allen@exprealty.com,(786) 916-5406,eXp Realty,Clearwater,FL,32104,15,64,C,99,Realtor.com,2026-07-06T08:38:10Z
CREAM-20260706-00994,Joseph Richardson,jrichardson@kellerwilliams.com,(805) 273-3577,Keller Williams,Mesquite,TX,75758,6,24,C,94,NAR Directory,2026-07-06T16:14:42Z
CREAM-20260706-00995,Charles Ramirez,charlesramirez@aol.com,(980) 966-3817,Keller Williams,Utica,NY,13233,1,3,C,99,Trade Show,2026-07-06T21:54:23Z
CREAM-20260706-00996,Jason Wilson,jwilson@icloud.com,(919) 440-2888,RE/MAX,Hamilton,OH,45194,2,11,C,81,Cold Outreach,2026-07-06T08:24:38Z
CREAM-20260706-00997,Sandra Foster,sandraf@gmail.com,(713) 374-6180,eXp Realty,McKinney,TX,76246,4,21,C,96,Brokerage Listings,2026-07-06T01:08:49Z
CREAM-20260706-00998,Diane Mendoza,dmendoza@icloud.com,(980) 242-2203,LIV Sotheby's,Westminster,CO,81253,17,38,C,91,Referral Network,2026-07-06T13:57:07Z
CREAM-20260706-00999,Jonathan Thomas,jonathant@cutlerrealestate.com,(212) 253-6573,Cutler Real Estate,Canton,OH,43312,1,6,C,88,MLS Database,2026-07-06T05:15:23Z
CREAM-20260706-01000,Sarah Bennett,sarah.bennett@kellerwilliams.com,(646) 288-5819,Keller Williams,Westminster,CO,81775,16,52,C,63,Referral Network,2026-07-06T22:19:01Z
