id,full_name,first_name,last_name,email,phone,brokerage,metro_area,state,city,years_experience,transactions_12mo,transaction_volume,sales_volume,license_number,license_state,rating,cream_fit_score,priority_tier,priority,source,scraped_at
643,Brenda Moreno,Brenda,Moreno,brenda.moreno@hotmail.com,(715) 249-4734,Berkshire Hathaway HomeServices PenFed,Saint Paul,MN,Saint Paul,2,4,4,1737724,MN879685,MN,4.9,71,B,B,realtor_scraper,2026-05-25T07:07:18.031999+00:00
890,Jacqueline Perry,Jacqueline,Perry,jperry@remax.net,(661) 968-4344,Rogers Healy and Associates,Santa Fe,NM,Santa Fe,5,24,24,8302704,NM463468,NM,3.6,63,C,C,realtor_scraper,2026-05-25T07:07:18.034817+00:00
476,Justin Thomas,Justin,Thomas,justin47@yahoo.com,(848) 822-5010,Corcoran,Alexandria,VA,Alexandria,3,14,14,9124822,VA286838,VA,5.0,93,B,B,realtor_scraper,2026-05-25T07:07:18.025752+00:00
819,Walter Young,Walter,Young,walter_young@yahoo.com,(202) 790-2599,Berkshire Hathaway HomeServices Florida,Lincoln,NE,Lincoln,2,12,12,8925768,NE120117,NE,3.9,69,C,C,realtor_scraper,2026-05-25T07:07:18.034030+00:00
308,Cheryl Scott,Cheryl,Scott,cheryl15@remax.net,(440) 634-2734,Dave Perry-Miller,Staten Island,NY,Staten Island,7,38,38,15370430,NY668353,NY,4.6,76,A,A,realtor_scraper,2026-05-25T07:07:18.022640+00:00
622,Sara Jones,Sara,Jones,sara16@sothebysrealty.com,(970) 918-2224,Sotheby's International Realty,Pittsburgh,PA,Pittsburgh,25,44,44,15225276,PA378863,PA,4.9,65,B,B,realtor_scraper,2026-05-25T07:07:18.031735+00:00
781,Billy Brown,Billy,Brown,billy51@compass.com,(769) 216-2372,@properties,Missoula,MT,Missoula,3,18,18,13387014,MT188291,MT,5.0,90,C,C,realtor_scraper,2026-05-25T07:07:18.033627+00:00
316,Rebecca Romero,Rebecca,Romero,rebecca73@coldwellbanker.com,(276) 248-1850,Realty ONE Group,New York,NY,New York,15,18,18,13440726,NY749761,NY,4.1,95,A,A,realtor_scraper,2026-05-25T07:07:18.023050+00:00
312,Judy Gonzalez,Judy,Gonzalez,judy_gonzalez@compass.com,(417) 218-3918,ERA Real Estate,Manhattan,NY,Manhattan,7,32,32,16335008,NY488603,NY,3.9,95,A,A,realtor_scraper,2026-05-25T07:07:18.022991+00:00
213,Lauren Vasquez,Lauren,Vasquez,lauren_vasquez@compass.com,(912) 428-1718,HomeSmart,West Palm Beach,FL,West Palm Beach,21,37,37,9839040,FL880119,FL,4.1,92,A,A,realtor_scraper,2026-05-25T07:07:18.014561+00:00
507,Alexis Castillo,Alexis,Castillo,alexis_castillo@kw.com,(623) 848-7956,Mark Spain Real Estate,Richmond,VA,Richmond,4,19,19,13594253,VA797760,VA,4.0,90,B,B,realtor_scraper,2026-05-25T07:07:18.026196+00:00
75,Helen Carter,Helen,Carter,carter.helen@exp.com,(940) 587-1019,Lyon Real Estate,Alpharetta,GA,Alpharetta,5,13,13,6444698,GA808371,GA,3.7,61,A,A,realtor_scraper,2026-05-25T07:07:18.011868+00:00
348,David Coleman,David,Coleman,coleman.david@coldwellbanker.com,(765) 267-2665,The Agency,Bronx,NY,Bronx,0,3,3,962976,NY366424,NY,4.2,87,A,A,realtor_scraper,2026-05-25T07:07:18.023617+00:00
594,Nathan Lopez,Nathan,Lopez,nlopez@exp.com,(980) 278-4374,Weichert Realtors,Richmond,VA,Richmond,21,19,19,10229980,VA727575,VA,4.4,61,B,B,realtor_scraper,2026-05-25T07:07:18.029671+00:00
627,Shirley Harrison,Shirley,Harrison,shirley_harrison@coldwellbanker.com,(210) 466-3013,Century 21,Bethesda,MD,Bethesda,4,14,14,7417186,MD294014,MD,3.8,69,B,B,realtor_scraper,2026-05-25T07:07:18.031801+00:00
505,Kayla Davis,Kayla,Davis,davis.kayla@yahoo.com,(865) 251-1309,Beacham & Company,Cincinnati,OH,Cincinnati,2,3,3,1192281,OH834317,OH,3.7,64,B,B,realtor_scraper,2026-05-25T07:07:18.026167+00:00
43,Tyler Morgan,Tyler,Morgan,tyler.morgan@kw.com,(606) 945-1516,Sierra Sotheby's,Chicago,IL,Chicago,4,23,23,6369459,IL603312,IL,4.3,84,A,A,realtor_scraper,2026-05-25T07:07:18.011335+00:00
283,Diane Gomez,Diane,Gomez,diane_gomez@remax.net,(218) 396-7756,HomeSmart,Phoenix,AZ,Phoenix,5,19,19,11866374,AZ325570,AZ,4.5,64,A,A,realtor_scraper,2026-05-25T07:07:18.022273+00:00
984,Edward Reynolds,Edward,Reynolds,reynolds.edward@compass.com,(708) 878-7732,ERA Real Estate,Charleston,WV,Charleston,6,21,21,6062007,WV420907,WV,4.4,60,C,C,realtor_scraper,2026-05-25T07:07:18.041617+00:00
72,Ronald Robinson,Ronald,Robinson,rrobinson@coldwellbanker.com,(681) 380-9706,ERA Real Estate,Boulder,CO,Boulder,15,26,26,12379042,CO538078,CO,4.5,81,A,A,realtor_scraper,2026-05-25T07:07:18.011825+00:00
885,Charles Cole,Charles,Cole,charles69@hotmail.com,(774) 581-5654,Berkshire Hathaway HomeServices PenFed,Santa Fe,NM,Santa Fe,15,36,36,11787372,NM661369,NM,3.6,93,C,C,realtor_scraper,2026-05-25T07:07:18.034734+00:00
216,Janet Long,Janet,Long,janet_long@compass.com,(361) 490-1856,Long & Foster,Phoenix,AZ,Phoenix,23,37,37,13560167,AZ966054,AZ,4.8,76,A,A,realtor_scraper,2026-05-25T07:07:18.020999+00:00
392,David White,David,White,david_white@kw.com,(214) 319-3055,Watson Realty,El Paso,TX,El Paso,0,7,7,4262587,TX861811,TX,5.0,61,A,A,realtor_scraper,2026-05-25T07:07:18.024278+00:00
99,Theresa Rodriguez,Theresa,Rodriguez,trodriguez@compass.com,(620) 396-6616,TTR Sotheby's,Jacksonville,FL,Jacksonville,21,22,22,10006678,FL521382,FL,4.6,91,A,A,realtor_scraper,2026-05-25T07:07:18.012483+00:00
714,Shirley Romero,Shirley,Romero,shirley32@compass.com,(313) 316-7494,Compass,Salt Lake City,UT,Salt Lake City,1,3,3,2057466,UT417046,UT,3.8,85,B,B,realtor_scraper,2026-05-25T07:07:18.032859+00:00
851,Andrew Cook,Andrew,Cook,cook.andrew@coldwellbanker.com,(201) 493-7615,Pacific Union,Lincoln,NE,Lincoln,2,7,7,4463235,NE488011,NE,4.8,72,C,C,realtor_scraper,2026-05-25T07:07:18.034360+00:00
949,Diane Moore,Diane,Moore,diane.moore@compass.com,(612) 929-2124,Berkshire Hathaway HomeServices PenFed,Huntsville,AL,Huntsville,20,22,22,8509402,AL841603,AL,3.5,91,C,C,realtor_scraper,2026-05-25T07:07:18.041214+00:00
429,Peter Smith,Peter,Smith,peter_smith@kw.com,(801) 545-7950,Rogers Healy and Associates,Bend,OR,Bend,17,17,17,5862025,OR915606,OR,4.4,62,B,B,realtor_scraper,2026-05-25T07:07:18.025058+00:00
59,Raymond Howard,Raymond,Howard,raymondh@yahoo.com,(628) 452-2363,Carrington Real Estate Services,Orlando,FL,Orlando,25,15,15,9794055,FL852887,FL,4.1,80,A,A,realtor_scraper,2026-05-25T07:07:18.011619+00:00
372,Brenda Cox,Brenda,Cox,bcox@compass.com,(818) 300-3029,LIV Sotheby's,New York,NY,New York,6,33,33,24299187,NY405520,NY,4.9,74,A,A,realtor_scraper,2026-05-25T07:07:18.023988+00:00
34,Jack Howard,Jack,Howard,jack.howard@realtor.com,(308) 766-5056,LIV Sotheby's,Tacoma,WA,Tacoma,1,8,8,2541336,WA541972,WA,3.9,89,A,A,realtor_scraper,2026-05-25T07:07:18.011194+00:00
867,Deborah Miller,Deborah,Miller,deborah37@remax.net,(534) 609-7196,Champions Real Estate Group,Lexington,KY,Lexington,2,5,5,3633740,KY385343,KY,4.0,82,C,C,realtor_scraper,2026-05-25T07:07:18.034526+00:00
602,Virginia Ortiz,Virginia,Ortiz,vortiz@coldwellbanker.com,(443) 495-1914,Russ Lyon Sotheby's,Portland,OR,Portland,3,18,18,9156330,OR547167,OR,4.7,94,B,B,realtor_scraper,2026-05-25T07:07:18.029807+00:00
357,Edward Rogers,Edward,Rogers,edward74@realtor.com,(541) 935-1955,@properties,Manhattan,NY,Manhattan,11,21,21,6064737,NY433302,NY,4.3,74,A,A,realtor_scraper,2026-05-25T07:07:18.023765+00:00
27,Laura Chavez,Laura,Chavez,laura_chavez@coldwellbanker.com,(803) 373-5759,ERA Real Estate,Staten Island,NY,Staten Island,4,21,21,15701448,NY272673,NY,3.6,90,A,A,realtor_scraper,2026-05-25T07:07:18.011062+00:00
635,Gregory Walker,Gregory,Walker,gregory_walker@compass.com,(307) 803-8502,Greenway Residential,Minneapolis,MN,Minneapolis,2,4,4,1564240,MN819516,MN,3.7,63,B,B,realtor_scraper,2026-05-25T07:07:18.031883+00:00
710,Janice King,Janice,King,king.janice@realtor.com,(770) 640-2517,Lyon Real Estate,Memphis,TN,Memphis,4,17,17,5563760,TN528014,TN,4.3,83,B,B,realtor_scraper,2026-05-25T07:07:18.032818+00:00
439,Dennis Hernandez,Dennis,Hernandez,hernandez.dennis@compass.com,(562) 996-2276,Washington Fine Properties,Milwaukee,WI,Milwaukee,2,11,11,6609900,WI821564,WI,4.6,73,B,B,realtor_scraper,2026-05-25T07:07:18.025200+00:00
420,Willie Stewart,Willie,Stewart,wstewart@exp.com,(623) 871-7506,eXp Realty,Virginia Beach,VA,Virginia Beach,3,17,17,6266098,VA306241,VA,4.6,89,B,B,realtor_scraper,2026-05-25T07:07:18.024924+00:00
304,Michelle Rodriguez,Michelle,Rodriguez,micheller@exp.com,(360) 743-4958,William Pitt Sotheby's,Bronx,NY,Bronx,19,18,18,6076260,NY347332,NY,3.9,93,A,A,realtor_scraper,2026-05-25T07:07:18.022564+00:00
289,Nicholas Bennett,Nicholas,Bennett,nicholas_bennett@remax.net,(307) 823-1914,RE/MAX,Chicago,IL,Chicago,7,36,36,12200544,IL925804,IL,3.8,76,A,A,realtor_scraper,2026-05-25T07:07:18.022356+00:00
994,Andrew Sullivan,Andrew,Sullivan,asullivan@exp.com,(803) 505-4224,Beacham & Company,Meridian,ID,Meridian,1,7,7,1752359,ID975798,ID,4.1,91,C,C,realtor_scraper,2026-05-25T07:07:18.041729+00:00
262,Cynthia Perry,Cynthia,Perry,cynthiap@compass.com,(918) 967-6924,Carrington Real Estate Services,New York,NY,New York,20,39,39,10513893,NY265832,NY,3.8,92,A,A,realtor_scraper,2026-05-25T07:07:18.021912+00:00
516,Paul Moreno,Paul,Moreno,paulm@hotmail.com,(502) 377-9790,Engel & Völkers,Bethesda,MD,Bethesda,21,18,18,6828930,MD226473,MD,4.1,79,B,B,realtor_scraper,2026-05-25T07:07:18.026321+00:00
921,Shirley Young,Shirley,Young,shirley18@outlook.com,(510) 485-2091,Neumann & Associates,Wilmington,DE,Wilmington,1,6,6,1778712,DE888296,DE,4.5,60,C,C,realtor_scraper,2026-05-25T07:07:18.035364+00:00
322,Debra Johnson,Debra,Johnson,johnson.debra@compass.com,(808) 910-7263,Gardner Realtors,Dallas,TX,Dallas,4,14,14,7945294,TX939874,TX,4.5,64,A,A,realtor_scraper,2026-05-25T07:07:18.023174+00:00
333,Denise Ross,Denise,Ross,denise_ross@outlook.com,(304) 633-9303,Mark Spain Real Estate,Dallas,TX,Dallas,1,12,12,4253100,TX368054,TX,4.5,82,A,A,realtor_scraper,2026-05-25T07:07:18.023368+00:00
118,Kayla Lopez,Kayla,Lopez,kayla_lopez@sothebysrealty.com,(251) 477-6533,Sotheby's International Realty,Sandy Springs,GA,Sandy Springs,12,40,40,23372280,GA727811,GA,4.2,67,A,A,realtor_scraper,2026-05-25T07:07:18.012819+00:00
500,Walter Coleman,Walter,Coleman,walterc@coldwellbanker.com,(801) 608-2119,Corcoran,Eugene,OR,Eugene,18,40,40,24456040,OR849522,OR,3.9,67,B,B,realtor_scraper,2026-05-25T07:07:18.026096+00:00
589,Doris Ruiz,Doris,Ruiz,doris_ruiz@hotmail.com,(336) 993-9584,The Boutique Real Estate Group,Greenville,SC,Greenville,18,38,38,12239116,SC777421,SC,3.9,80,B,B,realtor_scraper,2026-05-25T07:07:18.029552+00:00
369,Barbara Kim,Barbara,Kim,barbara.kim@yahoo.com,(616) 538-2132,Better Homes and Gardens Real Estate,El Paso,TX,El Paso,3,24,24,14197944,TX564864,TX,3.7,95,A,A,realtor_scraper,2026-05-25T07:07:18.023938+00:00
852,Gabriel Alvarez,Gabriel,Alvarez,gabriel48@yahoo.com,(413) 959-3005,VIP Realty,Sioux Falls,SD,Sioux Falls,19,32,32,11050464,SD774731,SD,3.8,100,C,C,realtor_scraper,2026-05-25T07:07:18.034370+00:00
62,Louis Moore,Louis,Moore,louis_moore@realtor.com,(346) 521-8382,TTR Sotheby's,Alpharetta,GA,Alpharetta,8,42,42,13629378,GA426936,GA,4.9,78,A,A,realtor_scraper,2026-05-25T07:07:18.011667+00:00
161,Jerry Ortiz,Jerry,Ortiz,ortiz.jerry@realtor.com,(512) 553-8498,Premiere Plus Realty,Long Beach,CA,Long Beach,1,3,3,910572,CA3065096,CA,4.6,69,A,A,realtor_scraper,2026-05-25T07:07:18.013559+00:00
425,Samantha Alexander,Samantha,Alexander,alexander.samantha@outlook.com,(325) 578-9016,Berkshire Hathaway HomeServices Florida,Greenville,SC,Greenville,3,9,9,5282874,SC458395,SC,4.4,66,B,B,realtor_scraper,2026-05-25T07:07:18.024999+00:00
201,Brian Gomez,Brian,Gomez,brian_gomez@compass.com,(336) 647-9817,Howard Hanna,Fort Lauderdale,FL,Fort Lauderdale,5,13,13,7733128,FL898031,FL,4.7,95,A,A,realtor_scraper,2026-05-25T07:07:18.014224+00:00
217,Denise Coleman,Denise,Coleman,denise.coleman@hotmail.com,(480) 876-1326,HomeSmart,West Palm Beach,FL,West Palm Beach,3,16,16,11155424,FL452360,FL,3.8,92,A,A,realtor_scraper,2026-05-25T07:07:18.021030+00:00
170,Douglas Rodriguez,Douglas,Rodriguez,douglas_rodriguez@outlook.com,(361) 397-5055,Alain Pinel Realtors,Schaumburg,IL,Schaumburg,5,12,12,5990532,IL644354,IL,4.6,89,A,A,realtor_scraper,2026-05-25T07:07:18.013715+00:00
976,Kayla Gibson,Kayla,Gibson,kayla.gibson@exp.com,(959) 617-6436,Champions Real Estate Group,Fargo,ND,Fargo,12,37,37,21136176,ND652354,ND,4.8,90,C,C,realtor_scraper,2026-05-25T07:07:18.041522+00:00
855,Joan James,Joan,James,joan_james@hotmail.com,(623) 706-3030,McEnearney Associates,Casper,WY,Casper,4,18,18,7372620,WY435000,WY,3.8,84,C,C,realtor_scraper,2026-05-25T07:07:18.034400+00:00
782,Jacob Turner,Jacob,Turner,jturner@compass.com,(720) 724-9599,Washington Fine Properties,Providence,RI,Providence,18,43,43,23075821,RI190501,RI,3.9,85,C,C,realtor_scraper,2026-05-25T07:07:18.033637+00:00
423,Justin Taylor,Justin,Taylor,jtaylor@gmail.com,(309) 546-3812,RE/MAX Advantage,Grand Rapids,MI,Grand Rapids,2,3,3,2008971,MI250876,MI,4.1,70,B,B,realtor_scraper,2026-05-25T07:07:18.024972+00:00
279,Gloria Foster,Gloria,Foster,gfoster@kw.com,(774) 285-8583,Weichert Realtors,Naperville,IL,Naperville,24,31,31,22071349,IL610216,IL,4.5,92,A,A,realtor_scraper,2026-05-25T07:07:18.022207+00:00
421,Matthew Morgan,Matthew,Morgan,morgan.matthew@sothebysrealty.com,(754) 395-9527,Sotheby's International Realty,Bethesda,MD,Bethesda,4,15,15,10662270,MD501655,MD,3.6,94,B,B,realtor_scraper,2026-05-25T07:07:18.024940+00:00
581,Kathryn Edwards,Kathryn,Edwards,kedwards@outlook.com,(551) 555-2290,Christie's International Real Estate,Richmond,VA,Richmond,5,22,22,13097942,VA312429,VA,3.7,61,B,B,realtor_scraper,2026-05-25T07:07:18.029436+00:00
97,Patrick Russell,Patrick,Russell,russell.patrick@compass.com,(248) 904-9814,Briggs Freeman Sotheby's,Naperville,IL,Naperville,11,27,27,14384223,IL265654,IL,4.5,93,A,A,realtor_scraper,2026-05-25T07:07:18.012446+00:00
518,Theresa Thomas,Theresa,Thomas,theresa.thomas@exp.com,(863) 374-1322,JPAR,Ann Arbor,MI,Ann Arbor,6,44,44,17869852,MI282987,MI,4.8,86,B,B,realtor_scraper,2026-05-25T07:07:18.026347+00:00
28,Ethan Gibson,Ethan,Gibson,ethan.gibson@compass.com,(225) 915-8645,Russ Lyon Sotheby's,Aurora,CO,Aurora,6,18,18,4692852,CO515486,CO,4.8,85,A,A,realtor_scraper,2026-05-25T07:07:18.011079+00:00
752,Melissa Cole,Melissa,Cole,melissac@exp.com,(682) 333-8452,Coldwell Banker Residential,Burlington,VT,Burlington,5,11,11,4390067,VT163936,VT,3.5,65,C,C,realtor_scraper,2026-05-25T07:07:18.033284+00:00
314,Ethan Gonzales,Ethan,Gonzales,ethan.gonzales@exp.com,(606) 456-4210,eXp Realty,Alpharetta,GA,Alpharetta,5,9,9,2921526,GA150206,GA,4.1,87,A,A,realtor_scraper,2026-05-25T07:07:18.023020+00:00
574,Billy Johnson,Billy,Johnson,billy.johnson@coldwellbanker.com,(989) 339-8161,Coldwell Banker,Grand Rapids,MI,Grand Rapids,5,10,10,6969800,MI198658,MI,4.4,60,B,B,realtor_scraper,2026-05-25T07:07:18.029339+00:00
264,Brenda Young,Brenda,Young,brenday@bhhs.com,(630) 737-2181,Berkshire Hathaway HomeServices,Manhattan,NY,Manhattan,13,44,44,31058720,NY766865,NY,3.6,87,A,A,realtor_scraper,2026-05-25T07:07:18.021959+00:00
797,Amber Ross,Amber,Ross,amber_ross@hotmail.com,(410) 451-8263,The Michael Group,Boise,ID,Boise,13,26,26,14979432,ID885966,ID,3.6,80,C,C,realtor_scraper,2026-05-25T07:07:18.033794+00:00
995,Deborah Morgan,Deborah,Morgan,deborah46@coldwellbanker.com,(763) 623-6803,McEnearney Associates,Providence,RI,Providence,6,31,31,14119136,RI896926,RI,4.1,80,C,C,realtor_scraper,2026-05-25T07:07:18.041743+00:00
117,Joan Ortiz,Joan,Ortiz,joan64@gmail.com,(614) 727-7058,Realogy,Seattle,WA,Seattle,17,32,32,14807968,WA217549,WA,3.6,89,A,A,realtor_scraper,2026-05-25T07:07:18.012805+00:00
427,Dennis Simmons,Dennis,Simmons,dennis_simmons@exp.com,(973) 267-2216,LIV Sotheby's,Reno,NV,Reno,2,7,7,4867044,NV141323,NV,3.6,92,B,B,realtor_scraper,2026-05-25T07:07:18.025032+00:00
685,Andrea Rivera,Andrea,Rivera,andrear@gmail.com,(445) 530-7275,@properties,Cincinnati,OH,Cincinnati,21,29,29,9012156,OH511603,OH,4.0,87,B,B,realtor_scraper,2026-05-25T07:07:18.032483+00:00
379,Virginia Sanchez,Virginia,Sanchez,vsanchez@hotmail.com,(806) 990-9246,Ebby Halliday Realtors,Aurora,CO,Aurora,3,14,14,8435896,CO195438,CO,4.3,95,A,A,realtor_scraper,2026-05-25T07:07:18.024087+00:00
725,Karen Ramirez,Karen,Ramirez,karenr@gmail.com,(928) 897-2720,Ebby Halliday Realtors,Indianapolis,IN,Indianapolis,10,19,19,11549340,IN197033,IN,4.9,83,B,B,realtor_scraper,2026-05-25T07:07:18.032977+00:00
757,Russell Jimenez,Russell,Jimenez,russell19@kw.com,(469) 249-6121,EXIT Realty,Omaha,NE,Omaha,0,9,9,5567778,NE569599,NE,4.8,90,C,C,realtor_scraper,2026-05-25T07:07:18.033339+00:00
133,Alexis Hamilton,Alexis,Hamilton,alexish@outlook.com,(502) 252-4425,ERA Real Estate,Atlanta,GA,Atlanta,5,10,10,3513930,GA315784,GA,3.7,77,A,A,realtor_scraper,2026-05-25T07:07:18.013059+00:00
381,Ryan Cook,Ryan,Cook,ryan_cook@yahoo.com,(347) 669-8841,LIV Sotheby's,Sandy Springs,GA,Sandy Springs,3,10,10,4540810,GA246241,GA,4.7,80,A,A,realtor_scraper,2026-05-25T07:07:18.024120+00:00
257,Andrea Cole,Andrea,Cole,andrea76@kw.com,(626) 230-1615,Better Homes and Gardens Real Estate,Bronx,NY,Bronx,19,30,30,20320530,NY852371,NY,3.7,87,A,A,realtor_scraper,2026-05-25T07:07:18.021815+00:00
598,Eric Adams,Eric,Adams,adams.eric@remax.net,(913) 612-8891,Better Homes and Gardens Real Estate,Fort Wayne,IN,Fort Wayne,24,37,37,19901856,IN834152,IN,4.9,97,B,B,realtor_scraper,2026-05-25T07:07:18.029746+00:00
490,Dylan Diaz,Dylan,Diaz,dyland@remax.net,(860) 297-3110,Beacham & Company,Provo,UT,Provo,1,10,10,7060120,UT745368,UT,3.6,81,B,B,realtor_scraper,2026-05-25T07:07:18.025959+00:00
698,Pamela Long,Pamela,Long,pamela.long@yahoo.com,(478) 246-1184,Washington Fine Properties,Charlotte,NC,Charlotte,1,10,10,6145560,NC567511,NC,4.7,81,B,B,realtor_scraper,2026-05-25T07:07:18.032687+00:00
501,Kathleen King,Kathleen,King,king.kathleen@remax.net,(364) 949-4935,Champions Real Estate Group,Baltimore,MD,Baltimore,0,7,7,1913611,MD598261,MD,4.2,60,B,B,realtor_scraper,2026-05-25T07:07:18.026112+00:00
906,Deborah Bennett,Deborah,Bennett,deborah.bennett@remax.net,(337) 477-8706,Watson Realty,Wichita,KS,Wichita,9,33,33,11549736,KS884283,KS,4.0,68,C,C,realtor_scraper,2026-05-25T07:07:18.035034+00:00
749,Mark Cook,Mark,Cook,cook.mark@hotmail.com,(774) 295-7760,Premiere Plus Realty,St. Louis,MO,St. Louis,17,27,27,17216550,MO569297,MO,3.8,80,B,B,realtor_scraper,2026-05-25T07:07:18.033242+00:00
298,Judy Morgan,Judy,Morgan,jmorgan@compass.com,(551) 254-4350,EXIT Realty,Boston,MA,Boston,18,17,17,7406594,MA713106,MA,4.0,71,A,A,realtor_scraper,2026-05-25T07:07:18.022481+00:00
632,Dennis Chavez,Dennis,Chavez,dennis13@compass.com,(201) 706-4770,Realogy,Detroit,MI,Detroit,16,32,32,20947040,MI360023,MI,4.4,89,B,B,realtor_scraper,2026-05-25T07:07:18.031853+00:00
566,Barbara Patel,Barbara,Patel,barbara36@hotmail.com,(906) 768-7121,Alain Pinel Realtors,Nashville,TN,Nashville,17,36,36,18313452,TN649198,TN,4.8,67,B,B,realtor_scraper,2026-05-25T07:07:18.029209+00:00
484,Alice Jones,Alice,Jones,jones.alice@coldwellbanker.com,(503) 540-1176,Realty Executives,Alexandria,VA,Alexandria,5,21,21,7982352,VA826522,VA,4.8,66,B,B,realtor_scraper,2026-05-25T07:07:18.025862+00:00
876,Timothy Fisher,Timothy,Fisher,timothy49@remax.net,(504) 551-3832,Jameson Sotheby's,Albuquerque,NM,Albuquerque,3,13,13,9010768,NM820713,NM,4.2,88,C,C,realtor_scraper,2026-05-25T07:07:18.034641+00:00
849,Anthony Flores,Anthony,Flores,anthony.flores@coldwellbanker.com,(510) 498-9543,Jameson Sotheby's,Little Rock,AR,Little Rock,3,13,13,6349798,AR796522,AR,4.8,83,C,C,realtor_scraper,2026-05-25T07:07:18.034342+00:00
174,Julie Howard,Julie,Howard,julie_howard@compass.com,(629) 941-1776,Berkshire Hathaway HomeServices Florida,Boulder,CO,Boulder,18,27,27,11791089,CO988674,CO,3.7,66,A,A,realtor_scraper,2026-05-25T07:07:18.013786+00:00
734,Bobby Kim,Bobby,Kim,kim.bobby@outlook.com,(316) 563-5227,HomeSmart,Ann Arbor,MI,Ann Arbor,1,7,7,4117666,MI278323,MI,4.8,72,B,B,realtor_scraper,2026-05-25T07:07:18.033083+00:00
660,Charles Scott,Charles,Scott,scott.charles@kw.com,(219) 946-2613,The Collective,Madison,WI,Madison,3,24,24,17854200,WI524808,WI,3.7,76,B,B,realtor_scraper,2026-05-25T07:07:18.032217+00:00
764,Richard Allen,Richard,Allen,richard30@outlook.com,(364) 579-2328,Sierra Sotheby's,Louisville,KY,Louisville,22,17,17,8336528,KY524523,KY,4.5,89,C,C,realtor_scraper,2026-05-25T07:07:18.033417+00:00
911,Adam Wallace,Adam,Wallace,awallace@exp.com,(341) 312-7477,RealtySouth,Anchorage,AK,Anchorage,18,15,15,6319560,AK489020,AK,4.1,71,C,C,realtor_scraper,2026-05-25T07:07:18.035206+00:00
606,Carl Morris,Carl,Morris,cmorris@coldwellbanker.com,(215) 876-3258,United Real Estate,Portland,OR,Portland,2,5,5,2224490,OR111691,OR,4.9,63,B,B,realtor_scraper,2026-05-25T07:07:18.029863+00:00
590,Alexander Cox,Alexander,Cox,alexander_cox@kw.com,(325) 839-6453,Keller Williams,Minneapolis,MN,Minneapolis,5,22,22,5578826,MN975386,MN,4.2,61,B,B,realtor_scraper,2026-05-25T07:07:18.029565+00:00
165,Alexis Murphy,Alexis,Murphy,alexis_murphy@gmail.com,(774) 294-3595,Beacham & Company,Phoenix,AZ,Phoenix,11,37,37,15393517,AZ218361,AZ,4.2,73,A,A,realtor_scraper,2026-05-25T07:07:18.013635+00:00
45,Thomas Watson,Thomas,Watson,thomas95@redfin.com,(856) 744-7672,Redfin,Schaumburg,IL,Schaumburg,25,24,24,6977256,IL628531,IL,3.7,86,A,A,realtor_scraper,2026-05-25T07:07:18.011366+00:00
237,Ryan Brooks,Ryan,Brooks,ryanb@gmail.com,(434) 533-1715,Realty Executives,Houston,TX,Houston,5,9,9,6614235,TX488847,TX,3.5,89,A,A,realtor_scraper,2026-05-25T07:07:18.021402+00:00
841,Brittany Jordan,Brittany,Jordan,jordan.brittany@realtor.com,(337) 953-5596,LIV Sotheby's,Fayetteville,AR,Fayetteville,2,7,7,4325153,AR843165,AR,4.0,69,C,C,realtor_scraper,2026-05-25T07:07:18.034255+00:00
895,Jose Powell,Jose,Powell,jose.powell@coldwellbanker.com,(239) 590-9963,Coldwell Banker,Fayetteville,AR,Fayetteville,23,23,23,9327397,AR699494,AR,4.7,67,C,C,realtor_scraper,2026-05-25T07:07:18.034908+00:00
419,Shirley Henderson,Shirley,Henderson,shirley57@kw.com,(608) 660-8552,Jameson Sotheby's,Detroit,MI,Detroit,3,25,25,18010925,MI953386,MI,4.1,87,B,B,realtor_scraper,2026-05-25T07:07:18.024912+00:00
701,Maria Thomas,Maria,Thomas,thomas.maria@yahoo.com,(202) 741-1267,The Agency Texas,Baltimore,MD,Baltimore,19,29,29,17206338,MD404941,MD,4.4,74,B,B,realtor_scraper,2026-05-25T07:07:18.032719+00:00
511,Lisa Perez,Lisa,Perez,lisa27@exp.com,(734) 357-6013,Berkshire Hathaway HomeServices Florida,Knoxville,TN,Knoxville,2,5,5,2891425,TN344951,TN,4.8,63,B,B,realtor_scraper,2026-05-25T07:07:18.026251+00:00
451,Amanda Thompson,Amanda,Thompson,amanda_thompson@realtor.com,(585) 618-7355,Corcoran,Salt Lake City,UT,Salt Lake City,2,8,8,4128080,UT118261,UT,4.9,86,B,B,realtor_scraper,2026-05-25T07:07:18.025372+00:00
