id,first_name,last_name,email,phone,city,state,priority,years_experience,experience_tier,cream_fit_score,estimated_transactions,brokerage,license_number,source,scraped_at
CREAM-20260629-0794,John,Williams,john.williams@realty.com,(792) 547-1080,Milwaukee,WI,C,2,New,61,6,eXp Realty,WI314348,CREAM Lead Scraper,2026-06-29T06:20:26.820869
CREAM-20260629-0795,Ashley,Clark,ashley.clark@sothebysrealty.com,(537) 985-1058,Louisville,KY,C,9,Senior,92,11,RE/MAX,KY708681,CREAM Lead Scraper,2026-06-29T06:20:26.820880
CREAM-20260629-0796,Brandon,Sanchez,brandon.sanchez@sothebysrealty.com,(257) 800-2124,Milwaukee,WI,C,19,Senior,82,7,Keller Williams,WI456695,CREAM Lead Scraper,2026-06-29T06:20:26.820891
CREAM-20260629-0797,Jessica,Brown,jessica.brown@sothebysrealty.com,(305) 613-6355,Louisville,KY,C,9,Senior,63,42,Sotheby's,KY856500,CREAM Lead Scraper,2026-06-29T06:20:26.820902
CREAM-20260629-0798,Rachel,Harris,rachel.harris@realtor.com,(397) 445-2373,Milwaukee,WI,C,7,Senior,95,21,eXp Realty,WI283778,CREAM Lead Scraper,2026-06-29T06:20:26.820913
CREAM-20260629-0799,Kevin,White,kevin.white@sothebysrealty.com,(522) 834-6894,Milwaukee,WI,C,8,Senior,96,13,Coldwell Banker,WI648739,CREAM Lead Scraper,2026-06-29T06:20:26.820924
CREAM-20260629-0800,Lisa,Clark,lisa.clark@realtor.com,(803) 328-3621,Milwaukee,WI,C,14,Senior,90,8,Compass,WI467450,CREAM Lead Scraper,2026-06-29T06:20:26.820935
CREAM-20260629-0801,Emily,Gonzalez,emily.gonzalez@realty.com,(733) 677-5733,Oklahoma City,OK,C,3,Mid,88,20,Sotheby's,OK184844,CREAM Lead Scraper,2026-06-29T06:20:26.820946
CREAM-20260629-0802,Daniel,Garcia,daniel.garcia@gmail.com,(485) 523-3198,Oklahoma City,OK,C,10,Senior,78,44,Keller Williams,OK791648,CREAM Lead Scraper,2026-06-29T06:20:26.820960
CREAM-20260629-0803,David,Garcia,david.garcia@sothebysrealty.com,(842) 671-7058,Oklahoma City,OK,C,9,Senior,84,49,Berkshire Hathaway,OK434701,CREAM Lead Scraper,2026-06-29T06:20:26.820971
CREAM-20260629-0804,Andrew,Hernandez,andrew.hernandez@yahoo.com,(995) 286-9382,Oklahoma City,OK,C,12,Senior,100,14,RE/MAX,OK170499,CREAM Lead Scraper,2026-06-29T06:20:26.820982
CREAM-20260629-0805,Andrew,Lewis,andrew.lewis@realtor.com,(801) 291-7765,Memphis,TN,C,4,Mid,97,14,Sotheby's,TN878032,CREAM Lead Scraper,2026-06-29T06:20:26.820993
CREAM-20260629-0806,Michelle,Hernandez,michelle.hernandez@sothebysrealty.com,(548) 218-1973,El Paso,TX,C,2,New,64,3,Independent,TX773625,CREAM Lead Scraper,2026-06-29T06:20:26.821004
CREAM-20260629-0807,Kevin,Taylor,kevin.taylor@yahoo.com,(286) 819-1956,Milwaukee,WI,C,14,Senior,73,13,Berkshire Hathaway,WI652758,CREAM Lead Scraper,2026-06-29T06:20:26.821015
CREAM-20260629-0808,Justin,Harris,justin.harris@sothebysrealty.com,(377) 930-8181,Memphis,TN,C,7,Senior,60,24,Keller Williams,TN403501,CREAM Lead Scraper,2026-06-29T06:20:26.821030
CREAM-20260629-0809,Rachel,Martin,rachel.martin@sothebysrealty.com,(878) 885-7513,Milwaukee,WI,C,20,Senior,78,39,Coldwell Banker,WI168235,CREAM Lead Scraper,2026-06-29T06:20:26.821041
CREAM-20260629-0810,Rebecca,Sanchez,rebecca.sanchez@sothebysrealty.com,(874) 342-1698,El Paso,TX,C,14,Senior,77,33,Compass,TX335371,CREAM Lead Scraper,2026-06-29T06:20:26.821052
CREAM-20260629-0811,Nicole,Hernandez,nicole.hernandez@realtor.com,(693) 946-6933,Louisville,KY,C,15,Senior,83,15,eXp Realty,KY624481,CREAM Lead Scraper,2026-06-29T06:20:26.821063
CREAM-20260629-0812,Daniel,Davis,daniel.davis@realty.com,(767) 301-9065,Louisville,KY,C,25,Senior,84,45,Sotheby's,KY274809,CREAM Lead Scraper,2026-06-29T06:20:26.821077
CREAM-20260629-0813,Andrew,Ramirez,andrew.ramirez@realtor.com,(954) 770-8021,Oklahoma City,OK,C,18,Senior,100,18,eXp Realty,OK450188,CREAM Lead Scraper,2026-06-29T06:20:26.821093
CREAM-20260629-0814,Andrew,Gonzalez,andrew.gonzalez@realtor.com,(391) 422-3114,Louisville,KY,C,4,Mid,77,5,Berkshire Hathaway,KY924376,CREAM Lead Scraper,2026-06-29T06:20:26.821110
CREAM-20260629-0815,Ryan,Lee,ryan.lee@realty.com,(412) 454-9088,El Paso,TX,C,2,New,77,2,Independent,TX634866,CREAM Lead Scraper,2026-06-29T06:20:26.821123
CREAM-20260629-0816,Jessica,Miller,jessica.miller@gmail.com,(804) 640-5358,Memphis,TN,C,14,Senior,79,26,Keller Williams,TN496509,CREAM Lead Scraper,2026-06-29T06:20:26.821139
CREAM-20260629-0817,Matthew,Jackson,matthew.jackson@realtor.com,(296) 951-7929,Louisville,KY,C,10,Senior,71,21,eXp Realty,KY649242,CREAM Lead Scraper,2026-06-29T06:20:26.821149
CREAM-20260629-0818,Ryan,Ramirez,ryan.ramirez@gmail.com,(531) 868-1523,Memphis,TN,C,3,Mid,61,18,Sotheby's,TN710727,CREAM Lead Scraper,2026-06-29T06:20:26.821160
CREAM-20260629-0819,Ashley,Thompson,ashley.thompson@realty.com,(494) 834-4445,Oklahoma City,OK,C,5,Mid,80,20,eXp Realty,OK229695,CREAM Lead Scraper,2026-06-29T06:20:26.821170
CREAM-20260629-0820,Lauren,Williams,lauren.williams@realty.com,(214) 495-3900,Oklahoma City,OK,C,1,New,65,15,Compass,OK531175,CREAM Lead Scraper,2026-06-29T06:20:26.821180
CREAM-20260629-0821,Ashley,Jackson,ashley.jackson@realty.com,(549) 634-7644,Memphis,TN,C,8,Senior,87,28,Compass,TN443382,CREAM Lead Scraper,2026-06-29T06:20:26.821190
CREAM-20260629-0822,Nicole,White,nicole.white@gmail.com,(329) 753-3107,Memphis,TN,C,6,Senior,71,33,Coldwell Banker,TN413559,CREAM Lead Scraper,2026-06-29T06:20:26.821204
CREAM-20260629-0823,Robert,Thomas,robert.thomas@gmail.com,(992) 407-5913,Louisville,KY,C,11,Senior,90,15,eXp Realty,KY373439,CREAM Lead Scraper,2026-06-29T06:20:26.821218
CREAM-20260629-0824,Rebecca,Davis,rebecca.davis@sothebysrealty.com,(725) 228-5657,Memphis,TN,C,9,Senior,78,35,Sotheby's,TN484568,CREAM Lead Scraper,2026-06-29T06:20:26.821228
CREAM-20260629-0825,Brian,Moore,brian.moore@realtor.com,(544) 406-3770,El Paso,TX,C,4,Mid,86,8,Sotheby's,TX203735,CREAM Lead Scraper,2026-06-29T06:20:26.821238
CREAM-20260629-0826,Emily,Clark,emily.clark@yahoo.com,(882) 356-3998,Memphis,TN,C,6,Senior,71,26,Keller Williams,TN148241,CREAM Lead Scraper,2026-06-29T06:20:26.821248
CREAM-20260629-0827,Amanda,Rodriguez,amanda.rodriguez@sothebysrealty.com,(436) 291-9636,Milwaukee,WI,C,10,Senior,94,5,Independent,WI251256,CREAM Lead Scraper,2026-06-29T06:20:26.821270
CREAM-20260629-0828,Laura,Clark,laura.clark@realtor.com,(651) 462-8253,Milwaukee,WI,C,15,Senior,68,39,eXp Realty,WI931902,CREAM Lead Scraper,2026-06-29T06:20:26.821280
CREAM-20260629-0829,Nicole,Hernandez,nicole.hernandez@realty.com,(458) 794-3766,Memphis,TN,C,16,Senior,98,38,Compass,TN925360,CREAM Lead Scraper,2026-06-29T06:20:26.821291
CREAM-20260629-0830,Robert,Ramirez,robert.ramirez@realty.com,(396) 357-8487,Louisville,KY,C,3,Mid,91,19,Berkshire Hathaway,KY781548,CREAM Lead Scraper,2026-06-29T06:20:26.821301
CREAM-20260629-0831,Michael,Lewis,michael.lewis@realty.com,(643) 580-7518,Louisville,KY,C,9,Senior,92,6,Keller Williams,KY973864,CREAM Lead Scraper,2026-06-29T06:20:26.821312
CREAM-20260629-0832,Nicole,Robinson,nicole.robinson@realty.com,(671) 474-6259,Louisville,KY,C,22,Senior,70,36,Sotheby's,KY824143,CREAM Lead Scraper,2026-06-29T06:20:26.821331
CREAM-20260629-0833,Nicole,Garcia,nicole.garcia@sothebysrealty.com,(621) 894-9367,Memphis,TN,C,7,Senior,73,7,eXp Realty,TN992484,CREAM Lead Scraper,2026-06-29T06:20:26.821341
CREAM-20260629-0834,Jessica,Wilson,jessica.wilson@gmail.com,(318) 814-1907,Louisville,KY,C,12,Senior,82,42,eXp Realty,KY150114,CREAM Lead Scraper,2026-06-29T06:20:26.821351
CREAM-20260629-0835,Justin,Miller,justin.miller@gmail.com,(457) 640-8837,Milwaukee,WI,C,17,Senior,74,22,Independent,WI560024,CREAM Lead Scraper,2026-06-29T06:20:26.821362
CREAM-20260629-0836,Rebecca,Lewis,rebecca.lewis@gmail.com,(438) 552-2322,El Paso,TX,C,9,Senior,69,43,Independent,TX990165,CREAM Lead Scraper,2026-06-29T06:20:26.821372
CREAM-20260629-0837,Rebecca,Ramirez,rebecca.ramirez@gmail.com,(960) 366-6074,Milwaukee,WI,C,11,Senior,71,31,Sotheby's,WI639694,CREAM Lead Scraper,2026-06-29T06:20:26.821381
CREAM-20260629-0838,Christopher,Brown,christopher.brown@yahoo.com,(701) 372-5054,Memphis,TN,C,13,Senior,99,30,Coldwell Banker,TN686285,CREAM Lead Scraper,2026-06-29T06:20:26.821395
CREAM-20260629-0839,Amanda,White,amanda.white@gmail.com,(957) 419-9416,El Paso,TX,C,9,Senior,87,46,Coldwell Banker,TX904337,CREAM Lead Scraper,2026-06-29T06:20:26.821405
CREAM-20260629-0840,Jennifer,Perez,jennifer.perez@gmail.com,(973) 733-8371,Louisville,KY,C,17,Senior,84,49,eXp Realty,KY889355,CREAM Lead Scraper,2026-06-29T06:20:26.821414
CREAM-20260629-0841,Amanda,Martinez,amanda.martinez@sothebysrealty.com,(428) 708-6485,Memphis,TN,C,6,Senior,80,6,Berkshire Hathaway,TN250951,CREAM Lead Scraper,2026-06-29T06:20:26.821425
CREAM-20260629-0842,Melissa,Ramirez,melissa.ramirez@realty.com,(935) 470-4698,Milwaukee,WI,C,9,Senior,90,8,RE/MAX,WI330991,CREAM Lead Scraper,2026-06-29T06:20:26.821438
CREAM-20260629-0843,Lauren,Robinson,lauren.robinson@gmail.com,(421) 912-7968,Oklahoma City,OK,C,2,New,89,8,Berkshire Hathaway,OK347226,CREAM Lead Scraper,2026-06-29T06:20:26.821449
CREAM-20260629-0844,Amanda,White,amanda.white@gmail.com,(506) 516-6850,Memphis,TN,C,8,Senior,82,27,Compass,TN580549,CREAM Lead Scraper,2026-06-29T06:20:26.821470
CREAM-20260629-0845,Michelle,Miller,michelle.miller@realty.com,(546) 592-4445,Memphis,TN,C,14,Senior,84,33,Sotheby's,TN224959,CREAM Lead Scraper,2026-06-29T06:20:26.821483
CREAM-20260629-0846,James,Thompson,james.thompson@gmail.com,(980) 923-2590,Louisville,KY,C,23,Senior,81,25,Coldwell Banker,KY729690,CREAM Lead Scraper,2026-06-29T06:20:26.821495
CREAM-20260629-0847,Brandon,Ramirez,brandon.ramirez@realtor.com,(618) 580-2450,El Paso,TX,C,20,Senior,91,35,eXp Realty,TX156999,CREAM Lead Scraper,2026-06-29T06:20:26.821511
CREAM-20260629-0848,Robert,Gonzalez,robert.gonzalez@gmail.com,(358) 733-3777,Memphis,TN,C,0,New,74,12,Coldwell Banker,TN230586,CREAM Lead Scraper,2026-06-29T06:20:26.821522
CREAM-20260629-0849,James,Hernandez,james.hernandez@yahoo.com,(205) 534-8539,Louisville,KY,C,5,Mid,70,13,eXp Realty,KY330026,CREAM Lead Scraper,2026-06-29T06:20:26.821534
CREAM-20260629-0850,Brandon,Anderson,brandon.anderson@sothebysrealty.com,(779) 761-9536,El Paso,TX,C,0,New,76,17,eXp Realty,TX873488,CREAM Lead Scraper,2026-06-29T06:20:26.821546
CREAM-20260629-0851,Rachel,Thomas,rachel.thomas@sothebysrealty.com,(370) 550-1456,Oklahoma City,OK,C,6,Senior,74,40,Independent,OK976280,CREAM Lead Scraper,2026-06-29T06:20:26.821558
CREAM-20260629-0852,Jessica,Miller,jessica.miller@sothebysrealty.com,(881) 359-5377,Memphis,TN,C,15,Senior,78,47,RE/MAX,TN966084,CREAM Lead Scraper,2026-06-29T06:20:26.821600
CREAM-20260629-0853,Stephanie,Lopez,stephanie.lopez@gmail.com,(950) 704-2310,Louisville,KY,C,11,Senior,61,47,Independent,KY807313,CREAM Lead Scraper,2026-06-29T06:20:26.821617
CREAM-20260629-0854,Lisa,Lee,lisa.lee@yahoo.com,(298) 434-3388,Oklahoma City,OK,C,23,Senior,89,10,Compass,OK428494,CREAM Lead Scraper,2026-06-29T06:20:26.821628
CREAM-20260629-0855,Stephanie,Rodriguez,stephanie.rodriguez@gmail.com,(407) 700-2477,Louisville,KY,C,23,Senior,66,48,eXp Realty,KY289042,CREAM Lead Scraper,2026-06-29T06:20:26.821639
CREAM-20260629-0856,Melissa,Hernandez,melissa.hernandez@sothebysrealty.com,(259) 976-3336,Memphis,TN,C,4,Mid,72,10,Compass,TN817446,CREAM Lead Scraper,2026-06-29T06:20:26.821650
CREAM-20260629-0857,Brian,Thomas,brian.thomas@realty.com,(410) 311-1593,Louisville,KY,C,18,Senior,88,25,Keller Williams,KY588618,CREAM Lead Scraper,2026-06-29T06:20:26.821662
CREAM-20260629-0858,Amanda,Sanchez,amanda.sanchez@realtor.com,(760) 931-4696,Louisville,KY,C,23,Senior,61,30,eXp Realty,KY212285,CREAM Lead Scraper,2026-06-29T06:20:26.821672
CREAM-20260629-0859,Joshua,Thomas,joshua.thomas@realty.com,(980) 738-4241,Memphis,TN,C,5,Mid,75,18,RE/MAX,TN731500,CREAM Lead Scraper,2026-06-29T06:20:26.821683
CREAM-20260629-0860,Stephanie,Smith,stephanie.smith@gmail.com,(972) 302-9907,El Paso,TX,C,22,Senior,65,21,Sotheby's,TX569241,CREAM Lead Scraper,2026-06-29T06:20:26.821694
CREAM-20260629-0861,Matthew,Rodriguez,matthew.rodriguez@yahoo.com,(474) 308-7156,Milwaukee,WI,C,24,Senior,98,29,Keller Williams,WI455416,CREAM Lead Scraper,2026-06-29T06:20:26.821705
CREAM-20260629-0862,Kevin,Wilson,kevin.wilson@sothebysrealty.com,(609) 635-5941,Oklahoma City,OK,C,12,Senior,68,10,eXp Realty,OK200130,CREAM Lead Scraper,2026-06-29T06:20:26.821720
CREAM-20260629-0863,Emily,Brown,emily.brown@realty.com,(759) 294-9306,Milwaukee,WI,C,22,Senior,78,49,Keller Williams,WI804304,CREAM Lead Scraper,2026-06-29T06:20:26.821731
CREAM-20260629-0864,Robert,Thomas,robert.thomas@yahoo.com,(308) 397-9931,El Paso,TX,C,7,Senior,61,34,Sotheby's,TX641186,CREAM Lead Scraper,2026-06-29T06:20:26.821742
CREAM-20260629-0865,Christopher,Perez,christopher.perez@gmail.com,(753) 250-9334,Oklahoma City,OK,C,24,Senior,90,32,Independent,OK855629,CREAM Lead Scraper,2026-06-29T06:20:26.821753
CREAM-20260629-0866,Justin,Thomas,justin.thomas@yahoo.com,(901) 447-7899,Louisville,KY,C,24,Senior,71,5,RE/MAX,KY117653,CREAM Lead Scraper,2026-06-29T06:20:26.821763
CREAM-20260629-0867,Rebecca,Clark,rebecca.clark@realty.com,(726) 320-5707,Louisville,KY,C,9,Senior,84,8,eXp Realty,KY409430,CREAM Lead Scraper,2026-06-29T06:20:26.821778
CREAM-20260629-0868,John,Martin,john.martin@sothebysrealty.com,(355) 614-9845,Memphis,TN,C,19,Senior,82,21,Keller Williams,TN926226,CREAM Lead Scraper,2026-06-29T06:20:26.821790
CREAM-20260629-0869,Jessica,Martin,jessica.martin@sothebysrealty.com,(890) 757-7855,Oklahoma City,OK,C,12,Senior,68,40,Independent,OK394377,CREAM Lead Scraper,2026-06-29T06:20:26.821801
CREAM-20260629-0870,Amanda,Wilson,amanda.wilson@sothebysrealty.com,(871) 964-8258,Milwaukee,WI,C,12,Senior,72,8,RE/MAX,WI597455,CREAM Lead Scraper,2026-06-29T06:20:26.821812
CREAM-20260629-0871,James,Davis,james.davis@sothebysrealty.com,(781) 541-2094,Oklahoma City,OK,C,15,Senior,72,36,Berkshire Hathaway,OK515699,CREAM Lead Scraper,2026-06-29T06:20:26.821822
CREAM-20260629-0872,Nicole,Clark,nicole.clark@yahoo.com,(944) 428-6182,Memphis,TN,C,20,Senior,67,16,Berkshire Hathaway,TN117091,CREAM Lead Scraper,2026-06-29T06:20:26.821838
CREAM-20260629-0873,John,Martinez,john.martinez@yahoo.com,(538) 478-1421,Memphis,TN,C,13,Senior,92,45,Coldwell Banker,TN798441,CREAM Lead Scraper,2026-06-29T06:20:26.821849
CREAM-20260629-0874,Stephanie,Jones,stephanie.jones@realtor.com,(962) 559-5042,Oklahoma City,OK,C,18,Senior,67,18,Independent,OK152757,CREAM Lead Scraper,2026-06-29T06:20:26.821861
CREAM-20260629-0875,James,Ramirez,james.ramirez@realtor.com,(509) 933-9185,Memphis,TN,C,18,Senior,75,39,Sotheby's,TN874572,CREAM Lead Scraper,2026-06-29T06:20:26.821872
CREAM-20260629-0876,James,Lee,james.lee@realty.com,(229) 343-7296,Louisville,KY,C,2,New,83,18,RE/MAX,KY586180,CREAM Lead Scraper,2026-06-29T06:20:26.821887
CREAM-20260629-0877,Jennifer,Gonzalez,jennifer.gonzalez@yahoo.com,(745) 602-1817,Oklahoma City,OK,C,22,Senior,88,18,Sotheby's,OK683684,CREAM Lead Scraper,2026-06-29T06:20:26.821898
CREAM-20260629-0878,Ryan,Jackson,ryan.jackson@realtor.com,(703) 234-7023,Oklahoma City,OK,C,14,Senior,60,34,Coldwell Banker,OK263689,CREAM Lead Scraper,2026-06-29T06:20:26.821910
CREAM-20260629-0879,James,Harris,james.harris@sothebysrealty.com,(749) 429-1426,Milwaukee,WI,C,13,Senior,97,38,Compass,WI498434,CREAM Lead Scraper,2026-06-29T06:20:26.821921
CREAM-20260629-0880,Rebecca,Robinson,rebecca.robinson@yahoo.com,(981) 396-6174,El Paso,TX,C,16,Senior,92,23,Berkshire Hathaway,TX840653,CREAM Lead Scraper,2026-06-29T06:20:26.821932
CREAM-20260629-0881,Stephanie,Martinez,stephanie.martinez@realty.com,(623) 686-5312,Louisville,KY,C,1,New,88,14,Independent,KY981960,CREAM Lead Scraper,2026-06-29T06:20:26.821944
CREAM-20260629-0882,John,Brown,john.brown@gmail.com,(761) 203-6000,El Paso,TX,C,20,Senior,94,6,Coldwell Banker,TX502940,CREAM Lead Scraper,2026-06-29T06:20:26.821963
CREAM-20260629-0883,Ashley,Thompson,ashley.thompson@realtor.com,(444) 475-5591,Milwaukee,WI,C,16,Senior,69,34,Sotheby's,WI747888,CREAM Lead Scraper,2026-06-29T06:20:26.821974
CREAM-20260629-0884,Sarah,Wilson,sarah.wilson@gmail.com,(620) 560-5252,Oklahoma City,OK,C,7,Senior,100,27,Coldwell Banker,OK399081,CREAM Lead Scraper,2026-06-29T06:20:26.821985
CREAM-20260629-0885,Rebecca,Martinez,rebecca.martinez@realty.com,(200) 825-9989,Oklahoma City,OK,C,25,Senior,73,11,Berkshire Hathaway,OK536884,CREAM Lead Scraper,2026-06-29T06:20:26.821996
CREAM-20260629-0886,Justin,Perez,justin.perez@realtor.com,(829) 953-3487,Louisville,KY,C,5,Mid,87,14,Compass,KY681798,CREAM Lead Scraper,2026-06-29T06:20:26.822008
CREAM-20260629-0887,David,Sanchez,david.sanchez@gmail.com,(861) 710-5013,Milwaukee,WI,C,14,Senior,72,20,Coldwell Banker,WI401590,CREAM Lead Scraper,2026-06-29T06:20:26.822019
CREAM-20260629-0888,Melissa,Jones,melissa.jones@sothebysrealty.com,(591) 939-4992,Oklahoma City,OK,C,13,Senior,83,18,Coldwell Banker,OK629429,CREAM Lead Scraper,2026-06-29T06:20:26.822031
CREAM-20260629-0889,Amanda,Jones,amanda.jones@yahoo.com,(529) 265-7388,Milwaukee,WI,C,9,Senior,69,38,Compass,WI157871,CREAM Lead Scraper,2026-06-29T06:20:26.822042
CREAM-20260629-0890,Lauren,Lopez,lauren.lopez@realty.com,(904) 742-5794,Louisville,KY,C,22,Senior,67,18,Independent,KY112940,CREAM Lead Scraper,2026-06-29T06:20:26.822053
CREAM-20260629-0891,Jessica,Ramirez,jessica.ramirez@gmail.com,(323) 501-7052,Milwaukee,WI,C,5,Mid,84,13,Sotheby's,WI431268,CREAM Lead Scraper,2026-06-29T06:20:26.822065
CREAM-20260629-0892,Justin,Brown,justin.brown@realtor.com,(703) 972-9340,Memphis,TN,C,16,Senior,62,47,Sotheby's,TN518177,CREAM Lead Scraper,2026-06-29T06:20:26.822080
CREAM-20260629-0893,Christopher,Lee,christopher.lee@yahoo.com,(521) 611-6127,Oklahoma City,OK,C,23,Senior,71,50,Sotheby's,OK702857,CREAM Lead Scraper,2026-06-29T06:20:26.822091
CREAM-20260629-0894,Rachel,Garcia,rachel.garcia@realtor.com,(496) 766-3267,Oklahoma City,OK,C,4,Mid,81,11,Berkshire Hathaway,OK721120,CREAM Lead Scraper,2026-06-29T06:20:26.822102
CREAM-20260629-0895,Daniel,Sanchez,daniel.sanchez@yahoo.com,(931) 444-7199,Memphis,TN,C,1,New,88,12,RE/MAX,TN296607,CREAM Lead Scraper,2026-06-29T06:20:26.822114
CREAM-20260629-0896,Michael,Ramirez,michael.ramirez@yahoo.com,(743) 236-4153,Oklahoma City,OK,C,21,Senior,94,12,Keller Williams,OK429183,CREAM Lead Scraper,2026-06-29T06:20:26.822125
CREAM-20260629-0897,Michael,White,michael.white@gmail.com,(787) 731-5629,Memphis,TN,C,17,Senior,73,23,RE/MAX,TN268608,CREAM Lead Scraper,2026-06-29T06:20:26.822140
CREAM-20260629-0898,Michael,Thompson,michael.thompson@realtor.com,(750) 897-1712,El Paso,TX,C,10,Senior,61,37,Berkshire Hathaway,TX778129,CREAM Lead Scraper,2026-06-29T06:20:26.822150
CREAM-20260629-0899,Joshua,Sanchez,joshua.sanchez@gmail.com,(320) 571-1626,El Paso,TX,C,9,Senior,97,46,Berkshire Hathaway,TX127362,CREAM Lead Scraper,2026-06-29T06:20:26.822161
CREAM-20260629-0900,Matthew,Brown,matthew.brown@yahoo.com,(511) 879-9520,Oklahoma City,OK,C,3,Mid,71,19,Sotheby's,OK169197,CREAM Lead Scraper,2026-06-29T06:20:26.822173
CREAM-20260629-0901,Matthew,Sanchez,matthew.sanchez@gmail.com,(259) 678-1969,Milwaukee,WI,C,6,Senior,78,42,RE/MAX,WI750986,CREAM Lead Scraper,2026-06-29T06:20:26.822186
CREAM-20260629-0902,Ashley,Ramirez,ashley.ramirez@yahoo.com,(540) 969-1817,El Paso,TX,C,0,New,87,3,eXp Realty,TX626087,CREAM Lead Scraper,2026-06-29T06:20:26.822203
CREAM-20260629-0903,Lisa,Harris,lisa.harris@yahoo.com,(949) 930-2755,Oklahoma City,OK,C,1,New,94,15,Compass,OK687927,CREAM Lead Scraper,2026-06-29T06:20:26.822215
CREAM-20260629-0904,Rachel,Sanchez,rachel.sanchez@yahoo.com,(255) 476-2552,Milwaukee,WI,C,3,Mid,64,14,Berkshire Hathaway,WI892340,CREAM Lead Scraper,2026-06-29T06:20:26.822228
CREAM-20260629-0905,Brian,Thomas,brian.thomas@yahoo.com,(702) 451-9695,Oklahoma City,OK,C,25,Senior,92,8,Sotheby's,OK388063,CREAM Lead Scraper,2026-06-29T06:20:26.822241
CREAM-20260629-0906,Ryan,Johnson,ryan.johnson@realty.com,(437) 522-5796,Louisville,KY,C,15,Senior,78,14,Keller Williams,KY877655,CREAM Lead Scraper,2026-06-29T06:20:26.822254
CREAM-20260629-0907,Brandon,Lewis,brandon.lewis@realtor.com,(208) 609-9658,Oklahoma City,OK,C,12,Senior,74,10,Sotheby's,OK362553,CREAM Lead Scraper,2026-06-29T06:20:26.822285
CREAM-20260629-0908,Robert,Moore,robert.moore@sothebysrealty.com,(224) 586-3395,Oklahoma City,OK,C,8,Senior,79,33,Keller Williams,OK854654,CREAM Lead Scraper,2026-06-29T06:20:26.822299
CREAM-20260629-0909,Robert,Ramirez,robert.ramirez@sothebysrealty.com,(997) 766-4987,Milwaukee,WI,C,8,Senior,82,39,Berkshire Hathaway,WI379637,CREAM Lead Scraper,2026-06-29T06:20:26.822312
CREAM-20260629-0910,Joshua,Perez,joshua.perez@realty.com,(964) 565-3146,Milwaukee,WI,C,1,New,86,18,Keller Williams,WI313694,CREAM Lead Scraper,2026-06-29T06:20:26.822324
CREAM-20260629-0911,Brian,Smith,brian.smith@yahoo.com,(325) 885-8318,Memphis,TN,C,20,Senior,65,27,Coldwell Banker,TN370722,CREAM Lead Scraper,2026-06-29T06:20:26.822341
CREAM-20260629-0912,Laura,Clark,laura.clark@sothebysrealty.com,(797) 271-1687,Oklahoma City,OK,C,10,Senior,69,47,Sotheby's,OK662914,CREAM Lead Scraper,2026-06-29T06:20:26.822357
CREAM-20260629-0913,Lisa,Johnson,lisa.johnson@sothebysrealty.com,(411) 567-9781,El Paso,TX,C,2,New,65,10,eXp Realty,TX462511,CREAM Lead Scraper,2026-06-29T06:20:26.822371
CREAM-20260629-0914,Lauren,Moore,lauren.moore@realtor.com,(805) 349-7039,Louisville,KY,C,18,Senior,77,48,Keller Williams,KY914840,CREAM Lead Scraper,2026-06-29T06:20:26.822383
CREAM-20260629-0915,Amanda,Moore,amanda.moore@sothebysrealty.com,(711) 536-3797,El Paso,TX,C,5,Mid,80,17,Compass,TX170265,CREAM Lead Scraper,2026-06-29T06:20:26.822396
CREAM-20260629-0916,Michael,Garcia,michael.garcia@realtor.com,(844) 785-3630,Louisville,KY,C,2,New,64,14,Independent,KY716593,CREAM Lead Scraper,2026-06-29T06:20:26.822408
CREAM-20260629-0917,Andrew,Perez,andrew.perez@realty.com,(249) 878-2261,Oklahoma City,OK,C,4,Mid,67,5,Sotheby's,OK542555,CREAM Lead Scraper,2026-06-29T06:20:26.822421
CREAM-20260629-0918,Michelle,Jones,michelle.jones@gmail.com,(789) 241-4114,El Paso,TX,C,16,Senior,77,31,Sotheby's,TX876754,CREAM Lead Scraper,2026-06-29T06:20:26.822435
CREAM-20260629-0919,Matthew,Jackson,matthew.jackson@realtor.com,(549) 821-2325,Louisville,KY,C,21,Senior,95,22,Coldwell Banker,KY869032,CREAM Lead Scraper,2026-06-29T06:20:26.822448
CREAM-20260629-0920,Brian,Taylor,brian.taylor@realty.com,(879) 933-3229,Oklahoma City,OK,C,25,Senior,67,50,eXp Realty,OK329288,CREAM Lead Scraper,2026-06-29T06:20:26.822461
CREAM-20260629-0921,Rachel,Martin,rachel.martin@gmail.com,(737) 258-6997,Oklahoma City,OK,C,8,Senior,93,30,Berkshire Hathaway,OK820686,CREAM Lead Scraper,2026-06-29T06:20:26.822474
CREAM-20260629-0922,Emily,Jones,emily.jones@realty.com,(933) 472-7321,Louisville,KY,C,23,Senior,93,44,Independent,KY270217,CREAM Lead Scraper,2026-06-29T06:20:26.822491
CREAM-20260629-0923,Kevin,Clark,kevin.clark@sothebysrealty.com,(471) 740-3830,Memphis,TN,C,20,Senior,61,7,eXp Realty,TN537042,CREAM Lead Scraper,2026-06-29T06:20:26.822504
CREAM-20260629-0924,Jennifer,Davis,jennifer.davis@realty.com,(260) 745-7497,Milwaukee,WI,C,12,Senior,73,29,RE/MAX,WI189900,CREAM Lead Scraper,2026-06-29T06:20:26.822516
